Borewell_ID,Year,Month,Day,Rainfall_mm,GW_Level_m,Prev_Day_GW,Prev_7Day_GW,temperature,latitude,longitude
borewell_2,2020,9,30,30.01,16.093,16.039,16.081,34.9,13.07264,80.2687
borewell_2,2020,10,1,10.68,16.051,16.093,16.065,25.7,13.07264,80.2687
borewell_2,2020,10,2,4.11,16.13,16.051,16.075,28.7,13.07264,80.2687
borewell_2,2020,10,3,6.74,16.101,16.13,16.088,30.4,13.07264,80.2687
borewell_2,2020,10,4,14.19,16.047,16.101,16.087,34.3,13.07264,80.2687
borewell_2,2020,10,5,4.08,16.07,16.047,16.076,25.7,13.07264,80.2687
borewell_2,2020,10,6,2.57,16.053,16.07,16.078,33.5,13.07264,80.2687
borewell_2,2020,10,7,7.7,16.082,16.053,16.076,30.0,13.07264,80.2687
borewell_2,2020,10,8,5.49,16.033,16.082,16.074,27.1,13.07264,80.2687
borewell_2,2020,10,9,4.14,16.082,16.033,16.067,31.4,13.07264,80.2687
borewell_2,2020,10,10,8.63,16.022,16.082,16.056,30.6,13.07264,80.2687
borewell_2,2020,10,11,9.04,16.069,16.022,16.059,28.2,13.07264,80.2687
borewell_2,2020,10,12,6.92,16.078,16.069,16.06,30.2,13.07264,80.2687
borewell_2,2020,10,13,9.9,15.989,16.078,16.051,28.8,13.07264,80.2687
borewell_2,2020,10,14,12.67,16.143,15.989,16.059,30.3,13.07264,80.2687
borewell_2,2020,10,15,4.17,16.048,16.143,16.062,32.0,13.07264,80.2687
borewell_2,2020,10,16,12.86,16.027,16.048,16.054,34.8,13.07264,80.2687
borewell_2,2020,10,17,3.63,15.997,16.027,16.05,26.3,13.07264,80.2687
borewell_2,2020,10,18,13.08,16.006,15.997,16.041,36.0,13.07264,80.2687
borewell_2,2020,10,19,6.51,15.958,16.006,16.024,24.1,13.07264,80.2687
borewell_2,2020,10,20,4.51,15.981,15.958,16.023,29.5,13.07264,80.2687
borewell_2,2020,10,21,9.69,16.021,15.981,16.005,31.8,13.07264,80.2687
borewell_2,2020,10,22,9.34,15.931,16.021,15.989,30.8,13.07264,80.2687
borewell_2,2020,10,23,4.66,16.052,15.931,15.992,28.1,13.07264,80.2687
borewell_2,2020,10,24,9.35,15.941,16.052,15.984,29.4,13.07264,80.2687
borewell_2,2020,10,25,4.26,16.055,15.941,15.991,28.5,13.07264,80.2687
borewell_2,2020,10,26,3.53,16.031,16.055,16.002,28.2,13.07264,80.2687
borewell_2,2020,10,27,13.1,15.927,16.031,15.994,32.5,13.07264,80.2687
borewell_2,2020,10,28,8.75,15.987,15.927,15.989,31.1,13.07264,80.2687
borewell_2,2020,10,29,12.7,15.911,15.987,15.986,27.9,13.07264,80.2687
borewell_2,2020,10,30,2.33,16.01,15.911,15.98,32.7,13.07264,80.2687
borewell_2,2020,10,31,5.83,15.962,16.01,15.983,30.9,13.07264,80.2687
borewell_2,2020,11,1,13.02,15.899,15.962,15.961,32.4,13.07264,80.2687
borewell_2,2020,11,2,3.44,15.966,15.899,15.952,31.9,13.07264,80.2687
borewell_2,2020,11,3,13.52,15.962,15.966,15.957,27.5,13.07264,80.2687
borewell_2,2020,11,4,2.28,15.959,15.962,15.953,28.3,13.07264,80.2687
borewell_2,2020,11,5,2.79,15.962,15.959,15.96,32.2,13.07264,80.2687
borewell_2,2020,11,6,9.93,16.011,15.962,15.96,31.8,13.07264,80.2687
borewell_2,2020,11,7,10.48,15.947,16.011,15.958,29.9,13.07264,80.2687
borewell_2,2020,11,8,11.05,15.965,15.947,15.967,30.4,13.07264,80.2687
borewell_2,2020,11,9,10.26,15.959,15.965,15.966,33.8,13.07264,80.2687
borewell_2,2020,11,10,6.88,15.905,15.959,15.958,28.2,13.07264,80.2687
borewell_2,2020,11,11,4.62,15.937,15.905,15.955,31.6,13.07264,80.2687
borewell_2,2020,11,12,13.13,15.976,15.937,15.957,29.4,13.07264,80.2687
borewell_2,2020,11,13,16.51,15.915,15.976,15.944,29.3,13.07264,80.2687
borewell_2,2020,11,14,4.51,15.93,15.915,15.941,33.3,13.07264,80.2687
borewell_2,2020,11,15,8.01,15.882,15.93,15.929,32.5,13.07264,80.2687
borewell_2,2020,11,16,13.58,15.85,15.882,15.914,32.4,13.07264,80.2687
borewell_2,2020,11,17,2.71,15.897,15.85,15.912,33.9,13.07264,80.2687
borewell_2,2020,11,18,14.47,15.864,15.897,15.902,30.1,13.07264,80.2687
borewell_2,2020,11,19,7.76,15.871,15.864,15.887,32.0,13.07264,80.2687
borewell_2,2020,11,20,11.89,15.905,15.871,15.886,29.1,13.07264,80.2687
borewell_2,2020,11,21,7.79,16.079,15.905,15.907,31.0,13.07264,80.2687
borewell_2,2020,11,22,2.24,15.939,16.079,15.915,29.6,13.07264,80.2687
borewell_2,2020,11,23,9.26,15.891,15.939,15.921,30.3,13.07264,80.2687
borewell_2,2020,11,24,10.88,15.869,15.891,15.917,31.8,13.07264,80.2687
borewell_2,2020,11,25,6.46,15.834,15.869,15.913,27.5,13.07264,80.2687
borewell_2,2020,11,26,6.2,15.917,15.834,15.919,36.0,13.07264,80.2687
borewell_2,2020,11,27,9.68,15.848,15.917,15.911,27.0,13.07264,80.2687
borewell_2,2020,11,28,4.68,15.883,15.848,15.883,26.4,13.07264,80.2687
borewell_2,2020,11,29,8.82,16.008,15.883,15.893,33.5,13.07264,80.2687
borewell_2,2020,11,30,7.61,15.897,16.008,15.894,32.4,13.07264,80.2687
borewell_2,2020,12,1,3.62,15.9,15.897,15.898,31.9,13.07264,80.2687
borewell_2,2020,12,2,1.96,15.884,15.9,15.905,31.9,13.07264,80.2687
borewell_2,2020,12,3,2.21,15.919,15.884,15.906,30.0,13.07264,80.2687
borewell_2,2020,12,4,1.92,15.997,15.919,15.927,27.3,13.07264,80.2687
borewell_2,2020,12,5,1.23,15.924,15.997,15.933,30.2,13.07264,80.2687
borewell_2,2020,12,6,1.76,15.903,15.924,15.918,28.0,13.07264,80.2687
borewell_2,2020,12,7,2.96,15.893,15.903,15.917,32.9,13.07264,80.2687
borewell_2,2020,12,8,4.09,15.885,15.893,15.915,29.6,13.07264,80.2687
borewell_2,2020,12,9,1.07,15.958,15.885,15.926,27.5,13.07264,80.2687
borewell_2,2020,12,10,3.94,15.944,15.958,15.929,29.0,13.07264,80.2687
borewell_2,2020,12,11,0.05,15.975,15.944,15.926,31.2,13.07264,80.2687
borewell_2,2020,12,12,1.59,15.909,15.975,15.924,28.3,13.07264,80.2687
borewell_2,2020,12,13,3.71,15.859,15.909,15.917,27.5,13.07264,80.2687
borewell_2,2020,12,14,3.68,15.962,15.859,15.927,30.7,13.07264,80.2687
borewell_2,2020,12,15,1.72,15.862,15.962,15.924,30.7,13.07264,80.2687
borewell_2,2020,12,16,0.28,15.965,15.862,15.925,28.5,13.07264,80.2687
borewell_2,2020,12,17,0.91,15.879,15.965,15.916,28.6,13.07264,80.2687
borewell_2,2020,12,18,2.65,15.942,15.879,15.911,30.7,13.07264,80.2687
borewell_2,2020,12,19,1.66,15.792,15.942,15.895,25.7,13.07264,80.2687
borewell_2,2020,12,20,2.2,15.896,15.792,15.9,25.8,13.07264,80.2687
borewell_2,2020,12,21,1.86,15.849,15.896,15.884,27.8,13.07264,80.2687
borewell_2,2020,12,22,0.32,15.946,15.849,15.896,29.4,13.07264,80.2687
borewell_2,2020,12,23,3.17,15.945,15.946,15.893,30.9,13.07264,80.2687
borewell_2,2020,12,24,4.53,15.843,15.945,15.888,34.4,13.07264,80.2687
borewell_2,2020,12,25,1.64,15.926,15.843,15.885,32.6,13.07264,80.2687
borewell_2,2020,12,26,1.38,15.854,15.926,15.894,29.5,13.07264,80.2687
borewell_2,2020,12,27,0.42,15.866,15.854,15.89,29.9,13.07264,80.2687
borewell_2,2020,12,28,3.96,15.933,15.866,15.902,27.0,13.07264,80.2687
borewell_2,2020,12,29,1.6,15.943,15.933,15.902,29.9,13.07264,80.2687
borewell_2,2020,12,30,2.94,15.817,15.943,15.883,29.1,13.07264,80.2687
borewell_2,2020,12,31,1.85,15.951,15.817,15.899,31.0,13.07264,80.2687
borewell_2,2021,1,1,1.52,15.93,15.951,15.899,27.5,13.07264,80.2687
borewell_2,2021,1,2,0.95,15.911,15.93,15.907,31.6,13.07264,80.2687
borewell_2,2021,1,3,2.08,15.888,15.911,15.911,34.6,13.07264,80.2687
borewell_2,2021,1,4,3.69,15.927,15.888,15.91,29.7,13.07264,80.2687
borewell_2,2021,1,5,3.4,15.925,15.927,15.907,31.2,13.07264,80.2687
borewell_2,2021,1,6,5.0,16.018,15.925,15.936,32.1,13.07264,80.2687
borewell_2,2021,1,7,4.89,15.906,16.018,15.929,28.8,13.07264,80.2687
borewell_2,2021,1,8,1.25,15.939,15.906,15.931,30.7,13.07264,80.2687
borewell_2,2021,1,9,3.55,15.931,15.939,15.933,30.0,13.07264,80.2687
borewell_2,2021,1,10,0.35,15.94,15.931,15.941,30.3,13.07264,80.2687
borewell_2,2021,1,11,0.2,15.838,15.94,15.928,27.7,13.07264,80.2687
borewell_2,2021,1,12,2.37,16.011,15.838,15.94,30.1,13.07264,80.2687
borewell_2,2021,1,13,0.96,15.847,16.011,15.916,31.5,13.07264,80.2687
borewell_2,2021,1,14,3.55,15.903,15.847,15.915,34.4,13.07264,80.2687
borewell_2,2021,1,15,4.66,15.934,15.903,15.915,32.9,13.07264,80.2687
borewell_2,2021,1,16,3.57,15.838,15.934,15.902,36.0,13.07264,80.2687
borewell_2,2021,1,17,5.3,15.959,15.838,15.904,27.7,13.07264,80.2687
borewell_2,2021,1,18,4.03,15.907,15.959,15.914,32.6,13.07264,80.2687
borewell_2,2021,1,19,0.92,15.953,15.907,15.906,30.6,13.07264,80.2687
borewell_2,2021,1,20,4.24,15.962,15.953,15.922,36.0,13.07264,80.2687
borewell_2,2021,1,21,2.28,16.04,15.962,15.942,27.6,13.07264,80.2687
borewell_2,2021,1,22,0.68,16.014,16.04,15.953,27.5,13.07264,80.2687
borewell_2,2021,1,23,2.7,16.027,16.014,15.98,28.2,13.07264,80.2687
borewell_2,2021,1,24,1.06,15.952,16.027,15.979,24.0,13.07264,80.2687
borewell_2,2021,1,25,3.46,15.954,15.952,15.986,28.4,13.07264,80.2687
borewell_2,2021,1,26,4.47,15.993,15.954,15.992,27.7,13.07264,80.2687
borewell_2,2021,1,27,5.11,15.953,15.993,15.99,30.5,13.07264,80.2687
borewell_2,2021,1,28,5.35,16.04,15.953,15.99,31.0,13.07264,80.2687
borewell_2,2021,1,29,3.54,15.955,16.04,15.982,35.6,13.07264,80.2687
borewell_2,2021,1,30,0.48,16.032,15.955,15.983,32.9,13.07264,80.2687
borewell_2,2021,1,31,1.77,16.056,16.032,15.998,28.3,13.07264,80.2687
borewell_2,2021,2,1,2.79,16.02,16.056,16.007,27.3,13.07264,80.2687
borewell_2,2021,2,2,4.05,16.024,16.02,16.012,31.5,13.07264,80.2687
borewell_2,2021,2,3,5.56,16.079,16.024,16.03,26.0,13.07264,80.2687
borewell_2,2021,2,4,1.42,16.031,16.079,16.028,35.5,13.07264,80.2687
borewell_2,2021,2,5,1.19,15.93,16.031,16.025,33.5,13.07264,80.2687
borewell_2,2021,2,6,5.62,15.906,15.93,16.007,28.6,13.07264,80.2687
borewell_2,2021,2,7,3.92,16.044,15.906,16.005,24.9,13.07264,80.2687
borewell_2,2021,2,8,3.82,15.934,16.044,15.993,34.1,13.07264,80.2687
borewell_2,2021,2,9,0.31,16.074,15.934,16.0,29.7,13.07264,80.2687
borewell_2,2021,2,10,2.92,16.029,16.074,15.993,33.7,13.07264,80.2687
borewell_2,2021,2,11,1.87,15.964,16.029,15.983,25.2,13.07264,80.2687
borewell_2,2021,2,12,5.9,16.011,15.964,15.995,28.2,13.07264,80.2687
borewell_2,2021,2,13,4.98,16.007,16.011,16.009,30.0,13.07264,80.2687
borewell_2,2021,2,14,2.86,16.029,16.007,16.007,30.1,13.07264,80.2687
borewell_2,2021,2,15,0.88,16.101,16.029,16.031,28.6,13.07264,80.2687
borewell_2,2021,2,16,1.42,16.052,16.101,16.028,31.9,13.07264,80.2687
borewell_2,2021,2,17,4.96,16.023,16.052,16.027,26.8,13.07264,80.2687
borewell_2,2021,2,18,4.41,16.032,16.023,16.036,29.6,13.07264,80.2687
borewell_2,2021,2,19,1.67,16.01,16.032,16.036,30.4,13.07264,80.2687
borewell_2,2021,2,20,0.02,16.008,16.01,16.036,31.5,13.07264,80.2687
borewell_2,2021,2,21,4.43,16.013,16.008,16.034,32.1,13.07264,80.2687
borewell_2,2021,2,22,2.59,16.03,16.013,16.024,26.6,13.07264,80.2687
borewell_2,2021,2,23,1.8,15.966,16.03,16.012,25.4,13.07264,80.2687
borewell_2,2021,2,24,4.73,16.068,15.966,16.018,33.8,13.07264,80.2687
borewell_2,2021,2,25,2.8,15.978,16.068,16.01,31.0,13.07264,80.2687
borewell_2,2021,2,26,2.31,16.017,15.978,16.011,27.8,13.07264,80.2687
borewell_2,2021,2,27,1.36,16.051,16.017,16.017,34.7,13.07264,80.2687
borewell_2,2021,2,28,0.14,16.031,16.051,16.02,30.3,13.07264,80.2687
borewell_2,2021,3,1,1.33,16.13,16.031,16.034,33.5,13.07264,80.2687
borewell_2,2021,3,2,2.11,16.117,16.13,16.056,30.2,13.07264,80.2687
borewell_2,2021,3,3,1.7,16.068,16.117,16.056,36.0,13.07264,80.2687
borewell_2,2021,3,4,3.13,16.1,16.068,16.073,35.3,13.07264,80.2687
borewell_2,2021,3,5,0.78,16.084,16.1,16.083,29.3,13.07264,80.2687
borewell_2,2021,3,6,3.87,16.14,16.084,16.096,32.9,13.07264,80.2687
borewell_2,2021,3,7,1.34,16.096,16.14,16.105,31.9,13.07264,80.2687
borewell_2,2021,3,8,2.97,16.016,16.096,16.089,34.1,13.07264,80.2687
borewell_2,2021,3,9,3.71,16.229,16.016,16.105,27.1,13.07264,80.2687
borewell_2,2021,3,10,1.5,16.073,16.229,16.105,32.1,13.07264,80.2687
borewell_2,2021,3,11,0.64,16.137,16.073,16.111,33.2,13.07264,80.2687
borewell_2,2021,3,12,3.93,16.099,16.137,16.113,24.7,13.07264,80.2687
borewell_2,2021,3,13,1.25,16.081,16.099,16.104,26.5,13.07264,80.2687
borewell_2,2021,3,14,3.65,16.161,16.081,16.114,24.0,13.07264,80.2687
borewell_2,2021,3,15,2.77,16.179,16.161,16.137,29.2,13.07264,80.2687
borewell_2,2021,3,16,3.29,16.093,16.179,16.117,32.2,13.07264,80.2687
borewell_2,2021,3,17,4.61,16.216,16.093,16.138,34.5,13.07264,80.2687
borewell_2,2021,3,18,2.06,16.145,16.216,16.139,30.2,13.07264,80.2687
borewell_2,2021,3,19,1.5,16.258,16.145,16.162,34.9,13.07264,80.2687
borewell_2,2021,3,20,1.35,16.096,16.258,16.164,25.9,13.07264,80.2687
borewell_2,2021,3,21,0.5,16.222,16.096,16.173,24.9,13.07264,80.2687
borewell_2,2021,3,22,0.99,16.112,16.222,16.163,29.8,13.07264,80.2687
borewell_2,2021,3,23,0.71,16.1,16.112,16.164,31.2,13.07264,80.2687
borewell_2,2021,3,24,5.52,16.207,16.1,16.163,29.9,13.07264,80.2687
borewell_2,2021,3,25,1.5,16.234,16.207,16.176,24.0,13.07264,80.2687
borewell_2,2021,3,26,3.88,16.154,16.234,16.161,29.7,13.07264,80.2687
borewell_2,2021,3,27,3.8,16.215,16.154,16.178,26.1,13.07264,80.2687
borewell_2,2021,3,28,3.42,16.236,16.215,16.18,32.0,13.07264,80.2687
borewell_2,2021,3,29,4.12,16.237,16.236,16.198,31.1,13.07264,80.2687
borewell_2,2021,3,30,0.9,16.193,16.237,16.211,27.2,13.07264,80.2687
borewell_2,2021,3,31,3.43,16.275,16.193,16.221,28.5,13.07264,80.2687
borewell_2,2021,4,1,4.76,16.284,16.275,16.228,26.8,13.07264,80.2687
borewell_2,2021,4,2,1.28,16.151,16.284,16.227,29.8,13.07264,80.2687
borewell_2,2021,4,3,4.33,16.257,16.151,16.233,32.9,13.07264,80.2687
borewell_2,2021,4,4,1.11,16.333,16.257,16.247,27.0,13.07264,80.2687
borewell_2,2021,4,5,2.21,16.163,16.333,16.237,31.5,13.07264,80.2687
borewell_2,2021,4,6,2.24,16.271,16.163,16.248,28.4,13.07264,80.2687
borewell_2,2021,4,7,1.34,16.328,16.271,16.255,27.6,13.07264,80.2687
borewell_2,2021,4,8,4.05,16.23,16.328,16.248,29.7,13.07264,80.2687
borewell_2,2021,4,9,0.73,16.228,16.23,16.259,26.9,13.07264,80.2687
borewell_2,2021,4,10,2.37,16.308,16.228,16.266,28.3,13.07264,80.2687
borewell_2,2021,4,11,1.36,16.291,16.308,16.26,26.4,13.07264,80.2687
borewell_2,2021,4,12,0.83,16.337,16.291,16.285,35.9,13.07264,80.2687
borewell_2,2021,4,13,3.82,16.207,16.337,16.276,30.1,13.07264,80.2687
borewell_2,2021,4,14,1.2,16.315,16.207,16.274,27.9,13.07264,80.2687
borewell_2,2021,4,15,3.27,16.245,16.315,16.276,30.6,13.07264,80.2687
borewell_2,2021,4,16,1.12,16.302,16.245,16.286,29.7,13.07264,80.2687
borewell_2,2021,4,17,1.15,16.346,16.302,16.292,29.3,13.07264,80.2687
borewell_2,2021,4,18,1.9,16.231,16.346,16.283,31.8,13.07264,80.2687
borewell_2,2021,4,19,3.12,16.244,16.231,16.27,32.3,13.07264,80.2687
borewell_2,2021,4,20,0.87,16.263,16.244,16.278,28.4,13.07264,80.2687
borewell_2,2021,4,21,5.42,16.295,16.263,16.275,28.3,13.07264,80.2687
borewell_2,2021,4,22,2.27,16.342,16.295,16.289,29.2,13.07264,80.2687
borewell_2,2021,4,23,0.86,16.295,16.342,16.288,24.0,13.07264,80.2687
borewell_2,2021,4,24,5.22,16.288,16.295,16.28,25.5,13.07264,80.2687
borewell_2,2021,4,25,5.43,16.334,16.288,16.294,34.1,13.07264,80.2687
borewell_2,2021,4,26,4.16,16.387,16.334,16.315,34.9,13.07264,80.2687
borewell_2,2021,4,27,0.39,16.33,16.387,16.324,29.3,13.07264,80.2687
borewell_2,2021,4,28,2.96,16.397,16.33,16.339,31.7,13.07264,80.2687
borewell_2,2021,4,29,4.96,16.287,16.397,16.331,30.9,13.07264,80.2687
borewell_2,2021,4,30,4.42,16.393,16.287,16.345,36.0,13.07264,80.2687
borewell_2,2021,5,1,4.36,16.385,16.393,16.359,33.4,13.07264,80.2687
borewell_2,2021,5,2,1.23,16.373,16.385,16.365,29.6,13.07264,80.2687
borewell_2,2021,5,3,0.26,16.387,16.373,16.365,27.1,13.07264,80.2687
borewell_2,2021,5,4,2.94,16.317,16.387,16.363,25.2,13.07264,80.2687
borewell_2,2021,5,5,1.75,16.376,16.317,16.36,30.6,13.07264,80.2687
borewell_2,2021,5,6,4.98,16.368,16.376,16.371,27.7,13.07264,80.2687
borewell_2,2021,5,7,0.53,16.376,16.368,16.369,25.7,13.07264,80.2687
borewell_2,2021,5,8,2.8,16.393,16.376,16.37,28.1,13.07264,80.2687
borewell_2,2021,5,9,3.24,16.432,16.393,16.378,26.8,13.07264,80.2687
borewell_2,2021,5,10,1.88,16.358,16.432,16.374,35.1,13.07264,80.2687
borewell_2,2021,5,11,4.28,16.431,16.358,16.391,32.6,13.07264,80.2687
borewell_2,2021,5,12,3.95,16.445,16.431,16.4,30.0,13.07264,80.2687
borewell_2,2021,5,13,4.17,16.383,16.445,16.403,34.4,13.07264,80.2687
borewell_2,2021,5,14,3.5,16.455,16.383,16.414,30.2,13.07264,80.2687
borewell_2,2021,5,15,0.49,16.402,16.455,16.415,27.4,13.07264,80.2687
borewell_2,2021,5,16,1.59,16.436,16.402,16.416,34.6,13.07264,80.2687
borewell_2,2021,5,17,1.77,16.465,16.436,16.431,31.6,13.07264,80.2687
borewell_2,2021,5,18,0.64,16.426,16.465,16.43,26.9,13.07264,80.2687
borewell_2,2021,5,19,5.64,16.47,16.426,16.434,29.4,13.07264,80.2687
borewell_2,2021,5,20,4.36,16.454,16.47,16.444,27.4,13.07264,80.2687
borewell_2,2021,5,21,4.6,16.434,16.454,16.441,25.9,13.07264,80.2687
borewell_2,2021,5,22,0.78,16.459,16.434,16.449,32.8,13.07264,80.2687
borewell_2,2021,5,23,3.59,16.57,16.459,16.468,35.7,13.07264,80.2687
borewell_2,2021,5,24,0.54,16.502,16.57,16.473,25.8,13.07264,80.2687
borewell_2,2021,5,25,2.99,16.523,16.502,16.487,31.7,13.07264,80.2687
borewell_2,2021,5,26,4.33,16.479,16.523,16.489,28.0,13.07264,80.2687
borewell_2,2021,5,27,0.18,16.409,16.479,16.482,28.5,13.07264,80.2687
borewell_2,2021,5,28,2.34,16.521,16.409,16.495,28.2,13.07264,80.2687
borewell_2,2021,5,29,2.6,16.536,16.521,16.506,27.4,13.07264,80.2687
borewell_2,2021,5,30,0.69,16.442,16.536,16.487,30.1,13.07264,80.2687
borewell_2,2021,5,31,3.83,16.356,16.442,16.467,27.5,13.07264,80.2687
borewell_2,2021,6,1,9.15,16.474,16.356,16.46,30.8,13.07264,80.2687
borewell_2,2021,6,2,38.66,16.574,16.474,16.473,29.8,13.07264,80.2687
borewell_2,2021,6,3,8.04,16.409,16.574,16.473,29.3,13.07264,80.2687
borewell_2,2021,6,4,25.83,16.517,16.409,16.473,27.3,13.07264,80.2687
borewell_2,2021,6,5,21.13,16.391,16.517,16.452,28.3,13.07264,80.2687
borewell_2,2021,6,6,10.8,16.55,16.391,16.467,32.3,13.07264,80.2687
borewell_2,2021,6,7,16.65,16.495,16.55,16.487,31.5,13.07264,80.2687
borewell_2,2021,6,8,14.28,16.513,16.495,16.493,27.1,13.07264,80.2687
borewell_2,2021,6,9,35.07,16.513,16.513,16.484,30.3,13.07264,80.2687
borewell_2,2021,6,10,24.81,16.566,16.513,16.506,32.3,13.07264,80.2687
borewell_2,2021,6,11,16.02,16.565,16.566,16.513,25.0,13.07264,80.2687
borewell_2,2021,6,12,21.42,16.506,16.565,16.53,31.6,13.07264,80.2687
borewell_2,2021,6,13,5.35,16.549,16.506,16.53,28.0,13.07264,80.2687
borewell_2,2021,6,14,15.34,16.557,16.549,16.539,31.7,13.07264,80.2687
borewell_2,2021,6,15,16.96,16.445,16.557,16.529,27.7,13.07264,80.2687
borewell_2,2021,6,16,38.68,16.584,16.445,16.539,24.6,13.07264,80.2687
borewell_2,2021,6,17,11.33,16.571,16.584,16.54,25.1,13.07264,80.2687
borewell_2,2021,6,18,13.86,16.655,16.571,16.553,30.1,13.07264,80.2687
borewell_2,2021,6,19,12.83,16.532,16.655,16.556,30.8,13.07264,80.2687
borewell_2,2021,6,20,34.59,16.639,16.532,16.569,27.3,13.07264,80.2687
borewell_2,2021,6,21,21.04,16.543,16.639,16.567,31.9,13.07264,80.2687
borewell_2,2021,6,22,34.1,16.491,16.543,16.574,25.0,13.07264,80.2687
borewell_2,2021,6,23,28.76,16.643,16.491,16.582,29.8,13.07264,80.2687
borewell_2,2021,6,24,19.67,16.584,16.643,16.584,26.4,13.07264,80.2687
borewell_2,2021,6,25,18.67,16.577,16.584,16.573,28.0,13.07264,80.2687
borewell_2,2021,6,26,23.64,16.605,16.577,16.583,30.1,13.07264,80.2687
borewell_2,2021,6,27,45.19,16.61,16.605,16.579,27.4,13.07264,80.2687
borewell_2,2021,6,28,22.43,16.627,16.61,16.591,28.8,13.07264,80.2687
borewell_2,2021,6,29,33.31,16.549,16.627,16.599,33.0,13.07264,80.2687
borewell_2,2021,6,30,29.16,16.66,16.549,16.602,28.3,13.07264,80.2687
borewell_2,2021,7,1,18.53,16.645,16.66,16.61,32.5,13.07264,80.2687
borewell_2,2021,7,2,34.01,16.642,16.645,16.62,26.6,13.07264,80.2687
borewell_2,2021,7,3,21.27,16.61,16.642,16.62,31.6,13.07264,80.2687
borewell_2,2021,7,4,41.64,16.645,16.61,16.625,34.3,13.07264,80.2687
borewell_2,2021,7,5,5.45,16.577,16.645,16.618,24.0,13.07264,80.2687
borewell_2,2021,7,6,21.48,16.543,16.577,16.617,27.6,13.07264,80.2687
borewell_2,2021,7,7,10.03,16.556,16.543,16.603,31.7,13.07264,80.2687
borewell_2,2021,7,8,12.46,16.62,16.556,16.599,29.4,13.07264,80.2687
borewell_2,2021,7,9,9.42,16.576,16.62,16.59,31.1,13.07264,80.2687
borewell_2,2021,7,10,17.73,16.652,16.576,16.596,28.2,13.07264,80.2687
borewell_2,2021,7,11,26.25,16.574,16.652,16.585,30.3,13.07264,80.2687
borewell_2,2021,7,12,10.05,16.621,16.574,16.592,29.5,13.07264,80.2687
borewell_2,2021,7,13,29.38,16.56,16.621,16.594,33.5,13.07264,80.2687
borewell_2,2021,7,14,5.59,16.585,16.56,16.598,30.8,13.07264,80.2687
borewell_2,2021,7,15,27.98,16.625,16.585,16.599,31.0,13.07264,80.2687
borewell_2,2021,7,16,28.39,16.562,16.625,16.597,28.8,13.07264,80.2687
borewell_2,2021,7,17,15.25,16.65,16.562,16.597,28.5,13.07264,80.2687
borewell_2,2021,7,18,6.6,16.669,16.65,16.61,28.7,13.07264,80.2687
borewell_2,2021,7,19,30.67,16.575,16.669,16.604,31.2,13.07264,80.2687
borewell_2,2021,7,20,9.64,16.548,16.575,16.602,28.7,13.07264,80.2687
borewell_2,2021,7,21,26.53,16.714,16.548,16.62,30.9,13.07264,80.2687
borewell_2,2021,7,22,7.52,16.672,16.714,16.627,36.0,13.07264,80.2687
borewell_2,2021,7,23,14.13,16.65,16.672,16.64,32.6,13.07264,80.2687
borewell_2,2021,7,24,26.23,16.707,16.65,16.648,29.0,13.07264,80.2687
borewell_2,2021,7,25,46.13,16.643,16.707,16.644,33.6,13.07264,80.2687
borewell_2,2021,7,26,9.7,16.595,16.643,16.647,28.8,13.07264,80.2687
borewell_2,2021,7,27,24.51,16.592,16.595,16.653,24.0,13.07264,80.2687
borewell_2,2021,7,28,30.03,16.635,16.592,16.642,27.0,13.07264,80.2687
borewell_2,2021,7,29,18.37,16.647,16.635,16.639,24.4,13.07264,80.2687
borewell_2,2021,7,30,20.18,16.53,16.647,16.621,28.9,13.07264,80.2687
borewell_2,2021,7,31,28.24,16.515,16.53,16.594,30.1,13.07264,80.2687
borewell_2,2021,8,1,34.84,16.675,16.515,16.598,35.0,13.07264,80.2687
borewell_2,2021,8,2,39.39,16.685,16.675,16.611,31.0,13.07264,80.2687
borewell_2,2021,8,3,17.72,16.575,16.685,16.609,29.3,13.07264,80.2687
borewell_2,2021,8,4,20.82,16.611,16.575,16.605,32.5,13.07264,80.2687
borewell_2,2021,8,5,10.17,16.678,16.611,16.61,24.0,13.07264,80.2687
borewell_2,2021,8,6,4.68,16.59,16.678,16.618,30.7,13.07264,80.2687
borewell_2,2021,8,7,33.58,16.636,16.59,16.636,32.3,13.07264,80.2687
borewell_2,2021,8,8,21.85,16.676,16.636,16.636,25.6,13.07264,80.2687
borewell_2,2021,8,9,16.32,16.561,16.676,16.618,33.4,13.07264,80.2687
borewell_2,2021,8,10,20.08,16.642,16.561,16.628,31.0,13.07264,80.2687
borewell_2,2021,8,11,29.07,16.642,16.642,16.632,28.8,13.07264,80.2687
borewell_2,2021,8,12,28.74,16.587,16.642,16.619,31.9,13.07264,80.2687
borewell_2,2021,8,13,7.31,16.552,16.587,16.614,36.0,13.07264,80.2687
borewell_2,2021,8,14,30.7,16.674,16.552,16.619,30.5,13.07264,80.2687
borewell_2,2021,8,15,31.29,16.587,16.674,16.606,30.7,13.07264,80.2687
borewell_2,2021,8,16,16.82,16.546,16.587,16.604,28.6,13.07264,80.2687
borewell_2,2021,8,17,8.18,16.645,16.546,16.605,27.5,13.07264,80.2687
borewell_2,2021,8,18,18.04,16.599,16.645,16.598,32.5,13.07264,80.2687
borewell_2,2021,8,19,6.55,16.662,16.599,16.609,27.4,13.07264,80.2687
